Funding,Sin,type,Rep,LAB,QCBatch,strMAT,LabSam,Vol,Proportion,DryWt,WetWt,AnalysisType,Catno,C12d26,C16d34,C20d42,C24d50,C30d64,Units,C9ALK,C10ALK,C11ALK,C12ALK,C13ALK,C14ALK,C15ALK,C16ALK,C17ALK,PRISTANE,C18ALK,PHYTANE,C19ALK,C20ALK,C21ALK,C22ALK,C23ALK,C24ALK,C25ALK,C26ALK,C27ALK,C28ALK,C29ALK,C30ALK,C31ALK,C32ALK,C33ALK,C34ALK,C35ALK,C36ALK,TOTALKANES,UCM,comment
EVOSTC,805904,,1,ABL,R100397,,,,,0.62,8.51,TISSUE,RMB_070,95.46,96.27,102.8,108.64,115.64,,0,0,2.79,0,4.57,7.82,32.73,7.06,5.43,14.1,0,0,0,0,0,0,0.83,0,1.48,0,2.5,0.75,3.56,6.03,0,5.91,0,0,0,0,903.41,4474.05,
EVOSTC,805905,,1,ABL,R100397,,,,,0.69,8.6,TISSUE,RMB_070,87.6,95.78,99.1,105.26,113.81,,0,6.64,3.34,0,2.92,7.14,22.37,9.02,5.99,10.76,0,0,0,0,0,0,1.06,0,5.93,0,0.36,0,4.52,0,0,4.71,0,0,0,0,1373.66,4291.18,
EVOSTC,805906,,1,ABL,R100397,,,,,0.6,8.5,TISSUE,RMB_070,90.1,94.05,97.7,103.43,110.01,,0,0,0,0,0,5.82,26.93,4.53,2.6,12.05,0,0,0,0,0,0,1.29,0,1.49,0,5.88,3.15,4.31,6.65,0,3.04,0,0,0,0,992.26,5025.4,
EVOSTC,805907,,1,ABL,R100397,,,,,0.65,7.35,TISSUE,RMB_070,87.68,94.11,96.42,102.43,108.61,,0,0,3.78,0,3.75,7.35,25.5,5.82,5.88,26.41,0,0,0,0,0,2.18,1.03,0,4.24,0,7.04,0,6.28,0,0,5.78,0,0,0,0,1794.96,17766.15,
EVOSTC,805908,,1,ABL,R100397,,,,,0.67,8.51,TISSUE,RMB_070,89.4,94.97,98.63,104.3,110.23,,0,0,3.85,0,5.22,7.78,23.15,5.08,3.27,13.68,0,0,0,0,0,0,0.99,0,1.83,0,3.01,0,3.3,6.86,0,2.56,0,0,0,0,1568.63,15908.44,
EVOSTC,805909,,1,ABL,R100397,,,,,0.62,7.48,TISSUE,RMB_070,89.42,96.1,96.73,101.67,107.18,,0,0,3.21,0,3.73,8.22,17.02,9.06,6.64,58.88,0,0,0,0,0,0.02,0,0,0,0,2.31,0,0.35,3.09,0,2.43,0,0,0,0,2107.44,17887.07,
EVOSTC,805910,,1,ABL,R010898,,,,,0.53,8.06,TISSUE,RMB_070,70.79,86.38,88.4,82.58,72.15,,0,0,0,0,0,4.54,49.96,2.9,2.5,26.85,0,0,2.74,3.6,0,6.18,6.29,5.68,0,6.47,6.69,0,9.12,11.2,0,0,0,0,0,0,1194.17,7806.84,
EVOSTC,806501,,1,ABL,R112497,,,,,0.286,0.286,SEDIMENT,RMB_071,96.24,111.67,112.81,113.95,107.92,,0,0,0,0,0,0,705.14,289.01,0,1634.37,278.14,401.96,125.69,1083.11,412.41,877.94,717.62,142.51,570.45,641.29,805.21,2172.58,276.6,2227.73,0,438.83,0,2268.55,0,0,153833,2901870,
EVOSTC,806504,,1,ABL,R112497,,,,,0.073,0.073,SEDIMENT,RMB_071,95.98,116.41,120.88,123.97,118.55,,0,0,497.97,1363.67,1884.39,1744.88,9006.13,3373.48,0,148597.094,5117.98,98962.781,9858.52,15648.44,12441.89,13868.56,9412.74,7597.6,27390.131,16092.87,8700.45,14360.35,23219.16,33881.691,0,26395,0,32722.051,0,0,1865880,26420000,
EVOSTC,806523,,1,ABL,R112497,,,,,0.115,0.115,SEDIMENT,RMB_071,94.87,106.42,112.66,115.87,118.52,,0,0,0,0,0,0,1719.6,612.07,1157.74,2877.08,531.23,1114.61,247.29,269.79,717.24,784.02,1182.88,0,1069.25,857.21,748,288.42,0,2625.23,0,1199.53,0,2085.81,0,0,219226,5209530,
EVOSTC,806531,,1,ABL,R112497,,,,,0.068,0.068,SEDIMENT,RMB_071,103.15,108.25,120.25,119.95,126.39,,0,0,0,0,0,0,1757.21,1096.69,1357.9,3840.52,348.97,962.65,0,2140.74,768.58,1788.7,1418.3,0,1551.71,1426.72,1704.95,5076.77,1025.4,4721.89,0,836.86,0,5481.06,0,0,397707,6041670,
EVOSTC,806546,,1,ABL,R112497,,,,,0.077,0.077,SEDIMENT,RMB_071,104.03,111.23,113.73,115.02,119.81,,0,0,0,0,0,0,2061.36,748.6,996.96,3220.05,1133.63,1213.11,0,1306.23,0,1216.39,525.35,334.3,1480.06,1292.18,845.41,0,564.56,3303.33,0,909.87,0,2026.19,0,0,270706,5839830,
EVOSTC,806615,,1,ABL,R112497,,,,,0.063,0.063,SEDIMENT,RMB_071,93.68,104.88,114.8,120.26,118.09,,0,0,0,0,596.14,1420.54,11715.15,14954.47,41169.02,130153.5,39508.891,82499.82,34999.121,42616.988,36454.289,37586.891,32986.262,33364.148,44489.609,44971.672,29596.41,33633.07,37040.578,40135.84,0,24982.32,0,25012.08,0,0,1880620,15540000,
EVOSTC,806701,,1,ABL,R060397,,,,,1.82,9.89,TISSUE,RMB_071,50.75,58.46,59.6,53.18,41.83,,0,0,0,0,0,10.51,10.93,4.74,3.84,1446.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497.25,16685.82,
EVOSTC,806707,,1,ABL,R060397,,,,,1.12,9.98,TISSUE,RMB_071,66.19,79.86,79.72,70.94,61.45,,0,0,0,0,0,3.4,7.61,0.69,0,1145.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.2,15315.33,
EVOSTC,806713,,1,ABL,R061797,,,,,1.19,10.11,TISSUE,RMB_071,66.5,74.18,82.72,82.35,80.71,,0,0,3.81,2.53,4.15,8.19,11.57,5.21,6.93,409.09,2.27,0,0,0,0,1.5,2.61,4.7,5.83,1.09,6.88,3.64,5.69,2.45,0,4.4,0,0,0,0,668.79,5525.69,
EVOSTC,806714,,1,ABL,R061797,,,,,1.07,10.16,TISSUE,RMB_071,64.71,74.19,81.4,79.31,77.41,,0,0,3.92,2.9,3.82,9.41,18.08,4.36,0,656.57,0,0,0,0,0,0,1,2.92,4.34,0,5.63,2.45,6.07,0,0,0,0,0,0,0,940.69,1614.56,
EVOSTC,806720,,1,ABL,R061797,,,,,1.45,10.05,TISSUE,RMB_071,61.47,73.05,82.25,80.59,76,,0,0,4.83,3.58,3.88,11.32,8.5,5.92,0,503.46,1.26,1.84,0.95,0,0,0.04,1.5,2.58,4.11,0,5.46,2.16,6.24,0,0,1.91,0,0,0,0,839.7,2789.1,
EVOSTC,806721,,1,ABL,R062797,,,,,1.7,10.12,TISSUE,RMB_071,70.62,74.37,83.03,79.75,74.81,,0,0,3.5,2.18,3.57,1.64,61.84,2.99,344.57,9.47,2.95,0,0,0.34,0,0.72,3.87,3.91,4.97,5.04,0.29,3.45,2.5,1.39,0,3.33,0,0,0,0,512.67,2713.6,
EVOSTC,806722,,1,ABL,R062797,,,,,1.85,9.94,TISSUE,RMB_071,69.58,73.19,81.41,78.72,72.29,,0,0,3.82,0,4.28,1.71,84.16,3.98,69.59,15.04,2.77,0,0,2.19,1.01,0,2.7,3.18,2.61,2.92,2.65,2.52,2.67,7.21,0,3.95,0,0,0,0,471.1,3915.95,
EVOSTC,806723,,1,ABL,R062797,,,,,1.66,10.67,TISSUE,RMB_071,76.45,82.09,83.4,81.17,79.86,,0,0,2.62,0,4.23,2.56,119.75,5.52,358.81,12.24,0,0,0,0,0,0,0,0,0.48,0,1.89,0,0,0,0,0,0,12.18,0,0,769.73,3356.09,
EVOSTC,806724,,1,ABL,R062797,,,,,1.65,10.03,TISSUE,RMB_071,69.64,74.37,81.46,79.14,77.54,,0,0,2.7,0,3.47,1.4,49.24,4.4,221.39,4.27,0,0,0,0.3,0,0,0,0.21,2.22,0.58,4.39,1.13,3.98,4.61,0,0,0,6.58,0,0,528.76,3446.13,
EVOSTC,806725,,1,ABL,R062797,,,,,0.73,2.37,TISSUE,RMB_071,73.48,77.66,85.51,85.15,82.64,,0,0,9.66,0,12.55,4.42,198.29,10.69,310.52,29.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.77,10679.66,
EVOSTC,806726,,1,ABL,R061797,,,,,0.91,10.02,TISSUE,RMB_071,61.49,70.61,75.88,73.65,72.54,,0,0,4.53,3.31,5.01,11.3,21.26,1.84,0,1590.42,0,0,0,0,0,0.5,1.91,3.59,2.44,0.19,3.92,3.47,5.37,8.97,0,0,0,0,0,0,1924.12,1381.91,
EVOSTC,806727,,1,ABL,R061797,,,,,1.19,10.04,TISSUE,RMB_071,69.63,75.99,83.97,84.26,82.11,,0,0,3.75,0,3.64,10.52,11.58,4.77,6.08,337.5,0,0,0,0,0,2.73,4.86,9.12,8.27,3.69,5.44,5.43,6.7,8.62,0,7.24,0,0,0,0,626.83,2139.46,
EVOSTC,806728,,1,ABL,R061797,,,,,1.24,10.13,TISSUE,RMB_071,61.34,72.16,80.6,79.12,76.79,,0,0,3.48,3.54,4.23,10.71,14.52,6.58,0,1299.12,0,0,0,0,0,1.97,1.72,3.34,11.11,0,6.92,6.52,5.47,9.18,0,0,0,0,0,0,1652.39,2536.15,
EVOSTC,806729,,1,ABL,R061797,,,,,1.14,10.04,TISSUE,RMB_071,67.73,75.25,83.53,83.35,83.48,,0,0,3.21,4.28,4.52,7.91,8.4,4.62,0,1699.52,0,0,0,0,0.38,0.87,6.44,5.29,15.56,1.5,17.36,2.3,6.91,0,0,0,0,0,0,0,2044.89,0,
EVOSTC,806730,,1,ABL,R061797,,,,,1.18,10.08,TISSUE,RMB_071,60.34,65.28,70.49,70.63,69.18,,0,0,3.27,4.18,4.92,12.57,36.82,7.24,0,1859.95,1.95,2.49,0,0,1.29,2.36,13.22,13.63,19.87,9.11,12.88,7.59,10.28,14.44,0,8.16,0,0,0,0,2713.93,2771.26,
EVOSTC,806731,,1,ABL,R062797,,,,,2.28,10.14,TISSUE,RMB_071,73.68,79.63,82.66,81.94,79.5,,0,0,3.61,4.03,7.38,2.75,111.91,5.05,41.52,12.85,3.03,0,3.19,0.38,0.15,0,0.34,0.95,0.88,1.67,1.1,0.51,0.25,0,0,0,0,0,0,0,225,1939.93,
EVOSTC,806732,,1,ABL,R061797,,,,,1.11,10,TISSUE,RMB_071,70.1,76.76,82.5,82.1,80.88,,0,0,3.48,2.41,2.82,7.09,8.56,5.57,0,315.33,0,0,0,0,0,0.66,3.49,4.2,4.4,1.35,6.12,3.39,4.95,0,0,0,0,0,0,0,583.78,2357.92,
EVOSTC,806748,,1,ABL,R061797,,,,,1.01,10.12,TISSUE,RMB_071,76.82,80.98,84.8,81.33,77.14,,0,0,0,3.82,3.15,9.77,0.04,5.45,0,462.53,0,0,0,0,0,3.9,2.24,5.69,16.08,7.11,5.19,9.96,7.61,3.7,0,0,0,8.46,0,0,632.35,5723.42,
EVOSTC,806749,,1,ABL,R061797,,,,,0.87,10.12,TISSUE,RMB_071,72.53,81.24,85.31,83.03,80.88,,0,0,2.46,3.05,3.81,14.99,2.75,6.85,2.87,275.69,0,0,0,0,0,0.97,1.33,4.39,2.25,2.23,2.06,4.99,4.13,5.84,0,0,0,0,0,0,462.26,3754.55,
EVOSTC,806750,,1,ABL,R061797,,,,,1.29,10.02,TISSUE,RMB_071,70.22,77.81,84.12,82.04,78.32,,0,0,3.63,7.89,3.48,25.9,20.28,7.45,10.34,604.1,0,0,0,0,0,0,1.77,2.29,2.27,0,4.21,0,3.3,0,0,0,0,18.88,0,0,1156.3,0,
EVOSTC,806751,,1,ABL,R062797,,,,,2.3,10.07,TISSUE,RMB_071,66.82,77.29,82.6,81.87,78.62,,0,0,0,0,7.03,4.98,184.38,5.4,61.16,16.65,0,0,0,0,0,0.82,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,592.92,0,
EVOSTC,806801,,1,ABL,R060397,,,,,80.31,100.08,SEDIMENT,RMB_072,77.37,85.37,82.01,81.42,76.29,,0,1.07,3.33,3.43,4.15,3.7,6.87,4.22,9.63,3.76,4.44,1.97,4.39,3.83,5.6,4.67,7.58,4.84,14.2,6.43,42.07,3.87,19.43,2.65,0,1.48,0,4.64,0,0,255.37,1851.37,
EVOSTC,806802,,1,ABL,R060397,,,,,83.65,100.72,SEDIMENT,RMB_072,77.07,83.92,80.83,79.03,76.99,,0,1.47,2.8,2.7,3.26,2.9,2.98,3.05,7.52,2.5,3.19,1.27,4.7,2.86,4.16,8.59,20.85,21.77,70.62,30.09,129.43,10.59,40.16,2.22,0,0,0,4.4,0,0,410.55,1321.03,
EVOSTC,806803,,1,ABL,R060397,,,,,79.2,100.22,SEDIMENT,RMB_072,80.41,85.42,84.44,89.12,84.91,,0,1.49,2.24,2.06,2.51,2.3,0,2.59,5.45,2.64,2.8,1.5,2.66,2.64,4.8,3.29,6.11,3.8,15.6,5.77,93.16,4.78,32.51,3.64,0,2.52,0,6.48,0,0,270.03,2118.79,
EVOSTC,806804,,1,ABL,R060397,,,,,99.39,100.01,SEDIMENT,RMB_072,76.96,83.3,81.49,79.02,80.62,,0,0.88,5.03,5.85,6.12,6.05,6.91,6.06,13.07,6.65,5.94,2.19,6.29,5.66,8.33,7.21,14.38,4.43,31.62,8.32,99.99,5.94,46.51,3.84,0,2.23,0,12.84,0,0,417.74,1520.22,
EVOSTC,806805,,1,ABL,R060397,,,,,79.72,99.95,SEDIMENT,RMB_072,80.12,88.88,85,78.77,76.37,,0,1.26,2.31,2.08,2.51,2.25,2.6,2.31,4.27,2.5,2.01,0.73,2.44,2.26,4.12,2.94,5.87,2.54,11.79,3.03,29.32,2.35,15.46,0.82,0,0,0,3.02,0,0,115.99,1625.32,
EVOSTC,806806,,1,ABL,R060397,,,,,79.84,100.09,SEDIMENT,RMB_072,73.85,83.68,83.87,79.64,80.33,,0,1.79,3.85,3.95,4.22,3.81,3.9,3.78,7.52,3.65,3.49,1.17,4.15,3.39,6.08,4.72,11.83,6.18,28.76,6.59,73.72,4.34,30.33,1.94,0,1.48,0,10.46,0,0,276.57,1981.74,
EVOSTC,806807,,1,ABL,R081997,,,,,39.28,48.57,SEDIMENT,RMB_072,74.18,81.8,81.38,78.33,71.55,,0,43.94,42.79,44.37,47.27,46.92,47.24,41.13,36.52,37.62,36.27,5.25,38.38,33.51,30.18,28.7,27.88,26.25,25.77,21.09,23.28,18.48,18.64,11.6,0,4.91,0,1.88,0,0,886.4,734.89,
EVOSTC,806808,,1,ABL,R081997,,,,,34.68,45.2,SEDIMENT,RMB_072,65.15,82.34,80.05,79.74,75.6,,0,146.26,151.78,168.01,158.11,124.24,123.67,103.95,96.53,17.98,88.49,3.18,81.52,66.6,70.37,55.35,69.38,48.39,88.98,42.62,310.25,37.08,205.35,21.2,0,15.56,0,0,0,0,3274.47,1077.33,
EVOSTC,806809,,1,ABL,R081997,,,,,33.78,53.69,SEDIMENT,RMB_072,66.39,79.5,76.51,79.81,78.56,,0,70.31,42.61,52.52,44.08,36.3,71.62,34.39,189.02,13.09,20.61,6.67,39.1,33.04,78.99,61.04,154.55,36.02,237.94,82.12,1040.18,80.41,959.23,30.01,0,25.67,0,2.6,0,0,4673,1764.77,
EVOSTC,806810,,1,ABL,R081997,,,,,44.69,52.66,SEDIMENT,RMB_072,70.62,82.54,89.2,89.63,88.09,,0,14.59,4.33,2.53,4.71,3.54,8.84,3.4,7.69,0.89,3.74,0.52,4.73,5.15,4.48,3.3,16.14,7.46,29.49,8.28,141.89,11.58,179.56,4.36,0,1.74,0,1.72,0,0,468.55,0,
EVOSTC,806811,,1,ABL,R081997,,,,,45.04,55.23,SEDIMENT,RMB_072,71.79,83.2,83.31,81.94,75.2,,0,14.06,3.95,4.66,4.89,3.3,5.45,2.57,3.57,0,1.55,0,2.12,2.61,1.75,0.96,2.45,1.49,3.35,0,7.7,1.3,3.58,1.06,0,0.55,0,0,0,0,0,0,
EVOSTC,806812,,1,ABL,R081997,,,,,33.71,43.68,SEDIMENT,RMB_072,78.39,82.6,86.89,86.87,83.96,,0,34.67,22.48,18.27,21.17,17.08,20.38,13.17,13.37,6,10.12,0.9,12.26,10.44,10.8,8.61,11.59,8.53,13.56,6.91,26.3,5.98,14.82,4.33,0,1.9,0,0,0,0,324.96,0,
EVOSTC,806813,,1,ABL,R081997,,,,,43.08,44.38,SEDIMENT,RMB_072,72.9,79.05,81.23,81.15,80.84,,0,7.99,0.34,0.68,2.28,0.36,2.61,0.19,0,0,0,0,0.27,0,0,0,0,0,0.3,0,1.33,0.18,0.13,0.41,0,0,0,0,0,0,0,0,
EVOSTC,806814,,1,ABL,R081997,,,,,37.02,46.15,SEDIMENT,RMB_072,51.9,72.76,47.92,71.26,67.08,,0,359.25,311.13,332.5,308.74,226.69,246.4,221.17,232.83,752.03,341.89,171.09,319,358.31,394.32,248.06,257.36,254.69,275.14,227.74,281.92,210.17,240.3,144.22,0,71.31,0,45.04,0,0,11482.85,21246.619,
EVOSTC,806815,,1,ABL,R112497,,,,,44.38,50.89,SEDIMENT,RMB_072,102.45,107.24,111.47,119.4,122.74,,0,35.17,20.07,8.34,16.97,17.47,34.08,17.42,16,85.87,14.77,11.65,14.12,16.45,18.94,17.96,19.4,21.02,24,21.72,24.85,19.21,22.2,16.94,0,6.07,0,0.9,0,0,903.75,3163.64,
EVOSTC,806820,,1,ABL,R081997,,,,,1.352,10.01,TISSUE,RMB_072,70.02,75.19,79.82,79.78,79.82,,0,0,0,0,3.64,0,38.77,0,0,13.55,0,0,0,0,0,0,0,0,0.89,0,4.79,2.53,10.84,8.47,0,5.43,0,0.49,0,0,0,0,
EVOSTC,806821,,1,ABL,R081997,,,,,5.13,5.13,SEDIMENT,RMB_072,58.22,76.64,71.36,73.65,73.63,,0,1237.06,778.18,1043.29,814.75,586.91,579.86,517.6,489.73,1226.95,497.69,147.53,478.56,498.31,481.98,440.3,463.49,447.39,514.37,359.72,479.31,285.83,412.57,116.36,0,29.83,0,19.15,0,0,21135.51,34069.898,
EVOSTC,806823,,1,ABL,R081997,,,,,0.86,9.91,TISSUE,RMB_072,67.62,72.56,49.61,73.26,72.11,,0,0,0,0,0,0,138.48,2.96,594.16,246.8,0,17.85,16.39,10.06,23.75,0,51.31,0,42.93,0,28.82,1.82,11.99,0,0,0,0,0,0,0,5187.66,5762,
EVOSTC,806827,,1,ABL,R082897,"sed, tis",,,,2.99,2.99,SEDIMENT,RMB_072,54.11,56.42,59.63,58.85,56.22,,0,2364.13,403.46,2214.28,116.55,87.7,0,175.21,209.94,39.46,162,20.49,112.23,79.72,71.88,63.35,63.24,49.37,77.96,85.15,92.93,64.33,74.48,71.98,0,50.5,0,108.92,0,0,12634.4,21942.961,
EVOSTC,806828,,1,ABL,R082897,"sed, tis",,,,2.67,2.67,SEDIMENT,RMB_072,81.27,83.25,84.33,83.12,78.86,,0,0,135.99,95.43,84.28,108.36,126.56,98.58,101.67,45.09,103.04,23.27,80.93,84.34,93.69,119.01,109.25,85.17,78.13,76.28,55.54,39.14,36.18,33.47,0,17.76,0,0,0,0,3126.24,30256.551,
EVOSTC,806830,,1,ABL,R100699,,,,,12.64,15.29,Sediment,RMB_079,34.62,45.17,44.64,43.01,42.51,,0,61.83,103.14,101.64,101.35,91.43,164.9,129.35,133.96,341.13,132.19,69.38,110.96,105.99,122.04,124.15,118.45,112.48,128.8,117.4,125.41,101.47,118.14,62.28,0,45.64,0,16.77,0,0,8597.01,10278.8,
EVOSTC,806831,,1,ABL,R100699,,,,,0.0847,0.0847,Coal,RMB_079,50.54,59.71,57.35,51.17,50.83,,0,5026.11,7869.93,7180.09,5414.56,6915.34,9213.62,13063.49,10221.88,10131.26,9130.39,1730.64,7117.22,6107.03,5096.82,4805.84,4245.55,3493.7,3281.45,2601.47,3004.92,1672.39,1977.16,955.06,0,940,0,0,0,0,706787.97,303697.4,
EVOSTC,807001,,1,ABL,R111797,,,,,1.53,9.41,TISSUE,RMB_071,85.93,93.09,97.8,94.72,90.68,,0,0,0,0,5.54,6.73,0,9.58,18.74,270.14,0,0,0,0,0,6.73,3.73,0,3.05,3.45,4.61,0,6.23,6.99,0,0,0,0,0,0,720.22,3644.88,
EVOSTC,807002,,1,ABL,R111797,,,,,1.47,9.9,TISSUE,RMB_071,81.63,89.7,95.74,92.65,87.09,,0,0,0,0,0,8.2,8.01,7.76,22.6,157.34,0,0,0,0,0,0,0,0,6.16,3.39,5.52,2.53,8.08,8.09,0,0,0,0,0,0,512.47,2560.47,
EVOSTC,807003,,1,ABL,R111797,,,,,1.55,9.74,TISSUE,RMB_071,82.61,88.8,94.48,92.23,87.03,,0,0,0,0,5.71,10.52,1.16,8.61,20.16,142.68,0,0,0,0,0,0,3.15,0,3.72,0,4.2,0,6.5,0,0,0,0,0,0,0,348.64,317.3,
EVOSTC,807005,,1,ABL,R111797,,,,,1.59,9.67,TISSUE,RMB_071,83.7,91.04,95.84,94.94,90.79,,0,0,0,0,0,10.88,10.98,8.65,23.62,174.69,0,3.29,0,0,0,0,3.16,0,5.02,4.09,6.34,0,6.81,8.84,0,0,0,0,0,0,620.45,1207.14,
EVOSTC,807006,,1,ABL,R111797,,,,,1.08,9.94,TISSUE,RMB_071,77.02,82.01,87.52,85.93,81.39,,0,0,0,0,0,6.95,20.14,7.12,16.28,24.92,0,0,0,5.07,6.41,3.41,8.26,7.73,9.19,8.65,7.57,5.31,9.23,7.28,0,5.91,0,0,0,0,268.51,904.72,
EVOSTC,807116,,1,ABL,R112497,,,,,0.421,0.421,SEDIMENT,RMB_071,103.26,107.79,116.43,120.32,126.68,,0,0,0,0,0,0,328.63,0,0,0,0,0,0,128.57,47.37,98.65,88.14,0,117.98,110.54,145.67,101.63,61.4,269.89,0,118.29,0,139.56,0,0,18066.27,370611.188,
EVOSTC,807126,,1,ABL,R112497,,,,,0.485,0.485,SEDIMENT,RMB_071,105.53,108.39,115.29,119.62,123.76,,0,0,0,0,0,0,101.35,0,0,0,0,0,0,68.87,0,50.42,67.69,0,56.64,76.28,179.19,160.86,57.95,0,0,112.95,0,67.87,0,0,10976.33,289783.5,
EVOSTC,807505,,1,ABL,R112497,,,,,0.197,0.197,SEDIMENT,RMB_071,87.18,100.9,108.87,109.42,112.76,,0,0,0,0,0,277.4,2891.1,1073.73,0,17069.029,403,10476.14,298.81,1712.21,414.21,1655.68,779.2,426.56,1435.76,894.71,1137.38,206.34,770.22,3410.03,0,523.38,0,3312.54,0,0,314015,5369110,
EVOSTC,807521,,1,ABL,R112497,,,,,0.086,0.086,SEDIMENT,RMB_071,96.24,102.35,112.56,115.87,121.36,,0,0,0,0,0,0,2760.81,567.26,0,9052.75,603.83,5390.02,0,298.75,0,887.86,628.44,0,1100.93,910.86,890.06,0,0,2444.46,0,278.58,0,1035.28,0,0,223435,5111910,
EVOSTC,807523,,1,ABL,R112497,,,,,0.084,0.084,SEDIMENT,RMB_071,104.92,110.86,118.84,122.43,128.17,,0,0,0,0,0,0,1781.82,357.29,0,5059.77,0,610.7,0,316.01,766.95,893.32,1170.28,0,970.97,701.26,1237.66,317.81,619.86,398.06,0,1306.26,0,1499.65,0,0,165967,3722320,
EVOSTC,807621,,1,ABL,R112497,,,,,0.124,0.124,SEDIMENT,RMB_071,93.59,103.01,113.54,114.3,114.93,,0,0,0,0,0,0,3784.01,1322.7,1031.93,4968.24,1448.53,1847.57,315.4,1136.82,978.13,1734.88,1788.36,362.41,2118.93,1628.78,1427.76,427.38,1553.22,5780.72,0,3729.48,0,4586.37,0,0,456605,10090000,
EVOSTC,807701,,1,ABL,R111797,,,,,0.67,9.97,TISSUE,RMB_071,83.74,90.06,93.52,93.16,88.74,,0,0,0,0,0,5.85,0,6.88,22.76,11.91,0,0,0,0,0,0,3.99,0,3.76,2.47,6.55,0,6.26,8.01,0,0,0,8.32,0,0,245.23,2656.7,
EVOSTC,807707,,1,ABL,R111797,,,,,0.77,9.91,TISSUE,RMB_071,80.88,90.62,92.95,94.29,95.4,,0,0,0,0,0,5.06,0,13.95,19.66,22.88,0,7.66,0,5.56,0,0,5.05,3.67,8.73,5.8,6,10.06,7.77,2.8,0,0,0,6.23,0,0,656.92,1465.55,
EVOSTC,807713,,1,ABL,R100697,,,,,1.64,9.88,TISSUE,RMB_071,76.3,84,89.36,88,77.64,,0,0,0,0,0,5.47,17.71,2.71,141.87,0,0,0,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,375.14,917.29,
EVOSTC,807714,,1,ABL,R111797,,,,,0.95,9.92,TISSUE,RMB_071,79.98,91.17,94.52,96.65,97.03,,0,0,0,0,3.7,3.96,0,9.01,23.66,43.39,0,21.08,0,2.55,2.13,4.61,7.91,5.25,10.68,7.19,6.77,6.75,11.73,15.58,0,4.46,0,9.63,0,0,661.71,12685.68,
EVOSTC,807721,,1,ABL,R100697,,,,,1.55,9.77,SEDIMENT,RMB_071,82.02,90.64,98.75,96.5,90.04,,0,0,3.19,0,6.54,6.03,32.07,9,173.39,0,5.68,0,0,3.64,0,0,2.37,0,4.02,4.1,4.15,4.82,8.59,7.93,0,4.98,0,0,0,0,483.64,701.87,
EVOSTC,807725,,1,ABL,R100697,,,,,0.7,9.33,TISSUE,RMB_071,70.55,81.82,91.04,91.3,86.05,,0,0,2.85,0,4.14,5.5,24.93,5.25,13.05,9.35,0,0,0,0,0,0,2.27,2.04,3.53,4.07,6.46,3.14,10.04,7.16,0,4.03,0,0,0,0,331.11,1543.29,
EVOSTC,807726,,1,ABL,R100697,,,,,0.98,9.8,TISSUE,RMB_071,57.31,85.33,93.2,96.24,94.29,,0,0,5.12,0,5.97,6.78,45.28,6.83,32.06,32.51,0,2.33,1.75,2.76,0,0,3.56,1.82,7.11,3.04,12.16,3.47,12.95,12.69,0,3.43,0,9.58,0,0,638.69,1659.05,
EVOSTC,807727,,1,ABL,R100697,,,,,0.78,9.35,TISSUE,RMB_071,52.36,87.8,98.15,101.02,100.54,,0,0,7.01,0,4.91,4.39,36.12,7.38,21.8,81.96,3.68,42.12,2.63,7.29,4.7,14.75,12.4,11.2,22.54,18.55,15.01,14.65,17.81,23.35,0,7.11,0,7.31,0,0,3054.61,15347.37,
EVOSTC,807728,,1,ABL,R082897,"sed, tis",,,,2.77,8.18,TISSUE,RMB_071,36.51,70.46,75.49,73.99,71.14,,0,63.25,10.13,0,7.13,10.67,30.47,8.8,17.13,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.34,4565.36,
EVOSTC,807729,,1,ABL,R082897,"sed, tis",,,,0.99,8.64,TISSUE,RMB_071,62.79,69.62,71.83,70.5,65.88,,0,12.15,5.08,0,7.38,6.38,50.91,6.61,29.36,20.28,2.33,5.15,1.81,1.73,0,0,2.16,0,1.49,1.93,2.51,2,0,0,0,0,0,0,0,0,703.64,2156.91,
EVOSTC,807730,,1,ABL,R082897,"sed, tis",,,,1.2,9.23,TISSUE,RMB_071,69.67,119.66,126.55,126.11,116.5,,0,29.12,8.2,4.98,9.52,10.09,45.14,7.02,64.56,44.62,3.34,2.98,2.81,3.23,0,0,3.1,2.63,3.58,3.53,4.68,3.23,0,0,0,3.89,0,4.7,0,0,1107.3,2191.77,
EVOSTC,807732,,1,ABL,R082897,"sed, tis",,,,0.9,9.26,TISSUE,RMB_071,43.33,72.47,77.54,75.88,71.38,,0,27.43,7.6,0,7.66,8.99,24.46,8.91,19.47,4.87,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,482.79,1851,
