"Funding","Sin","Rep","LAB","QCbatch","strMAT","Vol","Proportion","DryWt","WetWt","AnalysisType","Catno","Units","comment","TtlAromatic","TPAH_adj","TOTALKANES","depth","Project","projectCode","invest","CollectMethod","matrix","SubMatrix","species","DateCollected","Year","location","sampler","agency","LAT","LONG","SampleType","QCERROR"
"EVOSTC",806815,1,"ABL","R112497","",NA,NA,44.38,50.89,"SEDIMENT","RMB_072","",NA,280.1,256.39,903.75,"","KATALLA","","","HAND","sediment","","","3-Jul-97",1997,"BERRV","SHORT","NMFS",60.09,-142.519,"ENV","GOOD"
"EVOSTC",806820,1,"ABL","R081997","",NA,NA,1.352,10.01,"TISSUE","RMB_072","",NA,24.44,23.06,0,"","KATALLA","","","GRAB","tissue","","COHO","4-Jul-97",1997,"BERRV","SHORT","NMFS",60.186,-144.419,"ENV","GOOD"
"EVOSTC",806821,1,"ABL","R081997","",NA,NA,5.13,5.13,"SEDIMENT","RMB_072","",NA,37497.5,34491.28,21135.51,"","KATALLA","","","GRAB","sediment","","","5-Jul-97",1997,"BERRV","SHORT","NMFS",60.189,-144.523,"ENV","GOOD"
"EVOSTC",806823,1,"ABL","R081997","",NA,NA,0.86,9.91,"TISSUE","RMB_072","",NA,3.76,3.37,5187.66,"","KATALLA","","","GRAB","tissue","","MUSS","5-Jul-97",1997,"BERRV","SHORT","NMFS",60.182,-144.598,"ENV","GOOD"
"EVOSTC",806827,1,"ABL","R082897","",NA,NA,2.99,2.99,"SEDIMENT","RMB_072","",NA,62007.39,58212.17,12634.4,"","KATALLA","","","HAND","sediment","","","16-Jun-97",1997,"BERRV","SANDERS","NMFS",60.415,-144.173,"ENV","GOOD"
"EVOSTC",806828,1,"ABL","R082897","",NA,NA,2.67,2.67,"SEDIMENT","RMB_072","",NA,3056.28,2980.92,3126.24,"","KATALLA","","","HAND","sediment","","","16-Jun-97",1997,"BERRV","SANDERS","NMFS",60.415,-144.173,"ENV","GOOD"
"EVOSTC",806830,1,"ABL","R100699","",NA,NA,12.64,15.29,"Sediment","RMB_079","",NA,2091.64731,1906.17113,8597.01,"","KATALLA","","Katalla Beach Coal","Scraped off surface w/som","sediment","","","3-Jul-97",1997,"DUKTR","Short","NMFS",60.08333333,-142.5188889,"ENV",""
"EVOSTC",806831,1,"ABL","R100699","",NA,NA,0.0847,0.0847,"COAL","RMB_079","",NA,175695.32258,159941.94129,706787.97,"","KATALLA","","Katalla Beach Coal","Scraped off surface w/som","coal","","","3-Jul-97",1997,"DUKTR","Short","NMFS",60.08333333,-142.5188889,"ENV",""
"EVOSTC",807001,1,"ABL","R111797","",NA,NA,1.53,9.41,"TISSUE","RMB_071","",NA,12.24,11.23,720.22,"","CHENEGA","96291","LA020-D (""21"")","HAND","tissue","","MUSS","17-Jun-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807002,1,"ABL","R111797","",NA,NA,1.47,9.9,"TISSUE","RMB_071","",NA,4.5,4.5,512.47,"","CHENEGA","96291","LA020-C, n","HAND","tissue","","MUSS","17-Jun-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807003,1,"ABL","R111797","",NA,NA,1.55,9.74,"TISSUE","RMB_071","",NA,3.6,3.02,348.64,"","CHENEGA","96291","LA020-C, s","HAND","tissue","","MUSS","17-Jun-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807005,1,"ABL","R111797","",NA,NA,1.59,9.67,"TISSUE","RMB_071","",NA,3.54,3.54,620.45,"","CHENEGA","96291","LA017-A","HAND","tissue","","MUSS","17-Jun-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807006,1,"ABL","R111797","",NA,NA,1.08,9.94,"TISSUE","RMB_071","",NA,3.94,3.23,268.51,"","CHENEGA","96291","LA015-C","HAND","tissue","","MUSS","17-Jun-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807116,1,"ABL","R112497","",NA,NA,0.421,0.421,"SEDIMENT","RMB_071","",NA,603.2,598.28,18066.27,"","CHENEGA","96291","EV039,east","HAND","sediment","BULKOIL","","16-Jul-97",1997,"BISHR","BRODERSEN","NMFS",60.122,-147.931,"ENV","GOOD"
"EVOSTC",807126,1,"ABL","R112497","",NA,NA,0.485,0.485,"SEDIMENT","RMB_071","",NA,580.35,571.81,10976.33,"","CHENEGA","96291","EV039,east","HAND","sediment","BULKOIL","","16-Jul-97",1997,"BISHR","BRODERSEN","NMFS",60.122,-147.931,"ENV","GOOD"
"EVOSTC",807505,1,"ABL","R112497","",NA,NA,0.197,0.197,"SEDIMENT","RMB_071","",NA,81863.41,78783.45,314015,"","CHENEGA","96291","LA020-B","HAND","sediment","BULKOIL","","17-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807521,1,"ABL","R112497","",NA,NA,0.086,0.086,"SEDIMENT","RMB_071","",NA,42381.49,41863.36,223435,"","CHENEGA","96291","LA020-C south","HAND","sediment","BULKOIL","","18-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807523,1,"ABL","R112497","",NA,NA,0.084,0.084,"SEDIMENT","RMB_071","",NA,19869.22,19733.22,165967,"","CHENEGA","96291","LA020-C south","HAND","sediment","BULKOIL","","18-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807621,1,"ABL","R112497","",NA,NA,0.124,0.124,"SEDIMENT","RMB_071","",NA,82011.87,81905.74,456605,"","CHENEGA","96291","LA017-A","HAND","sediment","BULKOIL","","22-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807701,1,"ABL","R111797","",NA,NA,0.67,9.97,"TISSUE","RMB_071","",NA,7.02,6.13,245.23,"","CHENEGA","96291","LA020-B","HAND","tissue","","MUSS","18-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807707,1,"ABL","R111797","",NA,NA,0.77,9.91,"TISSUE","RMB_071","",NA,32.62,31.83,656.92,"","CHENEGA","96291","LA020-C, s","HAND","tissue","","MUSS","19-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807713,1,"ABL","R100697","",NA,NA,1.64,9.88,"TISSUE","RMB_071","",NA,9.67,9.67,375.14,"","CHENEGA","96291","LA020-C spit","HAND","tissue","","CHIT","19-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807714,1,"ABL","R111797","",NA,NA,0.95,9.92,"TISSUE","RMB_071","",NA,195.58,192.4,661.71,"","CHENEGA","96291","LA020-C, n","HAND","tissue","","MUSS","20-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807721,1,"ABL","R100697","",NA,NA,1.55,9.77,"SEDIMENT","RMB_071","",NA,0.84,0.84,483.64,"","CHENEGA","96291","LA020-C spit","HAND","sediment","","CHIT","20-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807725,1,"ABL","R100697","",NA,NA,0.7,9.33,"TISSUE","RMB_071","",NA,2.22,2.22,331.11,"","CHENEGA","96291","LA020-D","HAND","tissue","","MUSS","21-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807726,1,"ABL","R100697","",NA,NA,0.98,9.8,"TISSUE","RMB_071","",NA,3.24,3.24,638.69,"","CHENEGA","96291","LA017-A","HAND","tissue","","MUSS","22-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807727,1,"ABL","R100697","",NA,NA,0.78,9.35,"TISSUE","RMB_071","",NA,539.79,530.22,3054.61,"","CHENEGA","96291","LA015-C","HAND","tissue","","MUSS","21-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807728,1,"ABL","R082897","",NA,NA,2.77,8.18,"TISSUE","RMB_071","",NA,38.25,37.53,481.34,"","CHENEGA","96291","LA015-C","HAND","tissue","","MUSS","21-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807729,1,"ABL","R082897","",NA,NA,0.99,8.64,"TISSUE","RMB_071","",NA,13.64,13.14,703.64,"","CHENEGA","96291","LA017-A","HAND","tissue","","MUSS","21-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807730,1,"ABL","R082897","",NA,NA,1.2,9.23,"TISSUE","RMB_071","",NA,10.43,10.43,1107.3,"","CHENEGA","96291","LA020-B","HAND","tissue","","MUSS","21-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807732,1,"ABL","R082897","",NA,NA,0.9,9.26,"TISSUE","RMB_071","",NA,5.25,5.25,482.79,"","CHENEGA","96291","LA020-C, n","HAND","tissue","","MUSS","21-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807740,1,"ABL","R100697","",NA,NA,0.68,5.84,"TISSUE","RMB_071","",NA,7.45,7.45,500.22,"","CHENEGA","96291","LA017-A","HAND","tissue","","CHIT","22-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807741,1,"ABL","R100697","",NA,NA,1.5,9.01,"TISSUE","RMB_071","",NA,5.63,4.97,369.63,"","CHENEGA","96291","LA017-A","HAND","tissue","","CHIT","23-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807742,1,"ABL","R100697","",NA,NA,1.33,9.89,"TISSUE","RMB_071","",NA,1.67,1.67,1073.87,"","CHENEGA","96291","LA016-A","HAND","tissue","","CHIT","23-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807743,1,"ABL","R100697","",NA,NA,1.55,9.77,"TISSUE","RMB_071","",NA,4.97,4.97,649.09,"","CHENEGA","96291","LA015-C","HAND","tissue","","CHIT","23-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807744,1,"ABL","R100697","",NA,NA,1.38,9.15,"TISSUE","RMB_071","",NA,2.98,2.98,811.45,"","CHENEGA","96291","LA015-C","HAND","tissue","","CHIT","23-Jul-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807745,1,"ABL","R082897","",NA,NA,1.31,6.78,"TISSUE","RMB_071","",NA,5.65,5.65,631.09,"","CHENEGA","96291","EV039-A","HAND","tissue","","CHIT","23-Jul-97",1997,"BISHR","BRODERSEN","NMFS",60.122,-147.931,"ENV","GOOD"
"EVOSTC",807746,1,"ABL","R082897","",NA,NA,1.14,7.05,"TISSUE","RMB_071","",NA,5.37,5.37,818.29,"","CHENEGA","96291","EV037-A north","HAND","tissue","","CHIT","23-Jul-97",1997,"BISHR","BRODERSEN","NMFS",60.122,-147.931,"ENV","GOOD"
"EVOSTC",807747,1,"ABL","R082897","",NA,NA,1.35,8.16,"TISSUE","RMB_071","",NA,6.02,6.02,523.31,"","CHENEGA","96291","EV037-A south","HAND","tissue","","CHIT","23-Jul-97",1997,"BISHR","BRODERSEN","NMFS",60.122,-147.931,"ENV","GOOD"
"EVOSTC",807748,1,"ABL","R100697","",NA,NA,0.88,9.45,"TISSUE","RMB_071","",NA,27.74,27.23,2829.11,"","CHENEGA","96291","EV039-A","HAND","tissue","","MUSS","23-Jul-97",1997,"BISHR","BRODERSEN","NMFS",60.122,-147.931,"ENV","GOOD"
"EVOSTC",807749,1,"ABL","R082897","",NA,NA,0.84,9.99,"TISSUE","RMB_071","",NA,81.39,79.65,2111.19,"","CHENEGA","96291","EV039-A","HAND","tissue","","MUSS","23-Jul-97",1997,"BISHR","BRODERSEN","NMFS",60.122,-147.931,"ENV","GOOD"
"EVOSTC",807750,1,"ABL","R082897","",NA,NA,0.93,9.48,"TISSUE","RMB_071","",NA,4.77,4.77,1468.29,"","CHENEGA","96291","EV039-A east","HAND","tissue","","MUSS","23-Jul-97",1997,"BISHR","BRODERSEN","NMFS",60.122,-147.931,"ENV","GOOD"
"EVOSTC",807751,1,"ABL","R100697","",NA,NA,0.82,8.99,"TISSUE","RMB_071","",NA,71.27,68.49,948.65,"","CHENEGA","96291","EV037-A north","HAND","tissue","","MUSS","23-Jul-97",1997,"BISHR","BRODERSEN","NMFS",60.122,-147.931,"ENV","GOOD"
"EVOSTC",807752,1,"ABL","R082897","",NA,NA,0.8,9.18,"TISSUE","RMB_071","",NA,119.14,114.16,3584.44,"","CHENEGA","96291","EV037-A south","HAND","tissue","","MUSS","23-Jul-97",1997,"BISHR","BRODERSEN","NMFS",60.122,-147.931,"ENV","GOOD"
"EVOSTC",807901,1,"ABL","R111797","",NA,NA,0.8,9.96,"TISSUE","RMB_071","",NA,0.26,0.26,8327.12,"","CHENEGA","96291","LA015-C","HAND","tissue","","MUSS","16-Sep-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807902,1,"ABL","R111797","",NA,NA,0.89,9.68,"TISSUE","RMB_071","",NA,0.71,0.71,3174.61,"","CHENEGA","96291","LA020-B","HAND","tissue","","MUSS","16-Sep-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807903,1,"ABL","R111797","",NA,NA,0.8,9.86,"TISSUE","RMB_071","",NA,1.27,1.27,6000.85,"","CHENEGA","96291","LA020-C, n","HAND","tissue","","MUSS","16-Sep-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807904,1,"ABL","R111797","",NA,NA,1.01,9.67,"TISSUE","RMB_071","",NA,2.75,2.75,3343.42,"","CHENEGA","96291","LA017-A","HAND","tissue","","MUSS","16-Sep-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807905,1,"ABL","R010898","",NA,NA,0.63,8.06,"TISSUE","RMB_071","",NA,2.98,2.57,1719.36,"","CHENEGA","96291","LA015-C","HAND","tissue","","MUSS","16-Sep-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807906,1,"ABL","R010898","",NA,NA,0.7,8.2,"TISSUE","RMB_071","",NA,2.39,1.74,2682.13,"","CHENEGA","96291","LA020-B","HAND","tissue","","MUSS","16-Sep-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807907,1,"ABL","R010898","",NA,NA,0.62,8.54,"TISSUE","RMB_071","",NA,3.14,2.62,2833.99,"","CHENEGA","96291","LA020-C, n","HAND","tissue","","MUSS","16-Sep-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",807908,1,"ABL","R010898","",NA,NA,0.72,9.3,"TISSUE","RMB_071","",NA,0.68,0.68,1950.53,"","CHENEGA","96291","LA017-A","HAND","tissue","","MUSS","16-Sep-97",1997,"SLEEB","BRODERSEN","NMFS",60.075,-147.833,"ENV","GOOD"
"EVOSTC",905401,1,"ABL","R062999","",NA,NA,4.39,4.4,"Sediment","RMB_076","",NA,65895.78344,60667.69506,460199.56,"","PSTOX I","95191-B","T0-X1X","Hand","sediment","","","19-Aug-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905402,1,"ABL","R062999","",NA,NA,0.0188,0.0188,"Sediment","RMB_076","",NA,17717699.36096,16474638.26196,123936605.3,"","PSTOX I","95191-B","TO-OIL","Hand","sediment","Oil","","19-Aug-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905403,1,"ABL","R062999","",NA,NA,4.08,4.08,"Sediment","RMB_076","",NA,266.60241,253.29162,2133.25,"","PSTOX I","95191-B","T0-X0X","Hand","sediment","","","19-Aug-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905404,1,"ABL","R062999","",NA,NA,3.32,3.33,"Sediment","RMB_076","",NA,55064.92656,51055.30399,373053.87,"","PSTOX I","95191-B","T0-X2X","Hand","sediment","","","19-Aug-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905412,1,"ABL","R062999","",NA,NA,5.06,5.21,"Sediment","RMB_076","",NA,242.42007,224.21826,113.67,"","PSTOX I","95191-B","T1-X0X","Hand","sediment","","","26-Aug-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905413,1,"ABL","R062999","",NA,NA,5.17,5.27,"Sediment","RMB_076","",NA,50641.38892,46657.54693,422074.5,"","PSTOX I","95191-B","T1-X1X","Hand","sediment","","","26-Aug-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905414,1,"ABL","R062999","",NA,NA,3.95,4.06,"Sediment","RMB_076","",NA,27533.21409,25650.36169,234983.36,"","PSTOX I","95191-B","T1-X2X","Hand","sediment","","","26-Aug-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905415,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,155.36482,144.81918,2757.89,"","PSTOX I","95191-B","T2-XOX-R1","Hand","water","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905416,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,136.4875,126.15056,2930.19,"","PSTOX I","95191-B","T2-XOX-R2","Hand","water","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905417,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,123.6961,113.16658,3106.75,"","PSTOX I","95191-B","T2-XOX-R3","Hand","water","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905418,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,14108.60899,12866.00916,9804.04,"","PSTOX I","95191-B","T2-X1X-R1","Hand","water","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905419,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,15133.82223,13634.84411,9894.45,"","PSTOX I","95191-B","T2-X1X-R2","Hand","water","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905420,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,14780.53632,13493.89703,10435.22,"","PSTOX I","95191-B","T2-X1X-R3","Hand","water","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905421,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,5216.7605,4887.00758,4631.37,"","PSTOX I","95191-B","T2-X2X-R1","Hand","water","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905422,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,5238.53317,4898.38553,4703.35,"","PSTOX I","95191-B","T2-X2X-R2","Hand","water","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905423,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,5505.68552,5172.02647,4763.61,"","PSTOX I","95191-B","T2-X2X-R3","Hand","water","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905424,1,"ABL","R062999","",NA,NA,4.93,5.14,"Sediment","RMB_076","",NA,156.80989,149.41799,898.46,"","PSTOX I","95191-B","T2-XOX","Hand","sediment","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905425,1,"ABL","R062999","",NA,NA,4.96,5.14,"Sediment","RMB_076","",NA,19537.882,18274.10567,157392.92,"","PSTOX I","95191-B","T2-X1X","Hand","sediment","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905426,1,"ABL","R062999","",NA,NA,3.89,4.11,"Sediment","RMB_076","",NA,27782.89132,26030.30206,259539.79,"","PSTOX I","95191-B","T2-X2X","Hand","sediment","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905427,1,"ABL","R072099","",NA,NA,1.92,9.55,"Tissue","RMB_076","",NA,32.50972,31.26069,12189.76,"","PSTOX I","95191-B","T3-X0X","Hand","tissue","","PINK","21-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905428,1,"ABL","R072099","",NA,NA,2.12,10.25,"Tissue","RMB_076","",NA,931.33177,855.28802,9504.09,"","PSTOX I","95191-B","T3-X1X","Hand","tissue","","PINK","21-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905429,1,"ABL","R072099","",NA,NA,4.12,9.66,"Tissue","RMB_076","",NA,976.90703,905.24412,11715.83,"","PSTOX I","95191-B","T3-X2X","Hand","tissue","","PINK","21-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905430,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,97.64013,87.88832,2770.88,"","PSTOX I","95191-B","T4-X0X","Hand","water","","","22-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905431,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,3195.67206,2994.67734,4278.25,"","PSTOX I","95191-B","T4-X1X","Hand","water","","","22-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905432,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,2016.0819,1949.06576,4040.16,"","PSTOX I","95191-B","T4-X2X","Hand","water","","","22-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905433,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,760.2589,681.19567,2296.58,"","PSTOX I","95191-B","T2-SOR","Hand","water","","","15-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905434,1,"ABL","R083199","",3800,NA,NA,NA,"Water","RMB_076","",NA,2104.47696,1975.08218,3509.79,"","PSTOX I","95191-B","T5-X1X","Hand","water","","","27-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905435,1,"ABL","R090799","",3800,NA,NA,NA,"Water","RMB_076","",NA,2058.85116,1938.92048,0,"","PSTOX I","95191-B","T5-X2X","Hand","water","","","27-Sep-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905436,1,"ABL","R090799","",3800,NA,NA,NA,"Water","RMB_076","",NA,100.67257,91.36509,0,"","PSTOX I","95191-B","T6-X0X-R1","Hand","water","","","3-Nov-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905437,1,"ABL","R090799","",3800,NA,NA,NA,"Water","RMB_076","",NA,87.69573,78.65967,0,"","PSTOX I","95191-B","T6-X0X-R2","Hand","water","","","3-Nov-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905438,1,"ABL","R090799","",3800,NA,NA,NA,"Water","RMB_076","",NA,92.97253,83.60199,0,"","PSTOX I","95191-B","T6-XOX-R3","Hand","water","","","3-Nov-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905439,1,"ABL","R090799","",3800,NA,NA,NA,"Water","RMB_076","",NA,310.27474,292.75064,0,"","PSTOX I","95191-B","T6-X1X-R1","Hand","water","","","3-Nov-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905440,1,"ABL","R090799","",3800,NA,NA,NA,"Water","RMB_076","",NA,288.52158,272.18568,0,"","PSTOX I","95191-B","T6-X1X-R2","Hand","water","","","3-Nov-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905441,1,"ABL","R090799","",3800,NA,NA,NA,"Water","RMB_076","",NA,321.66727,304.89602,0,"","PSTOX I","95191-B","T6-X1X-R3","Hand","water","","","3-Nov-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905442,1,"ABL","R090799","",3800,NA,NA,NA,"Water","RMB_076","",NA,325.95823,310.59758,0,"","PSTOX I","95191-B","T6-X2X-R1","Hand","water","","","3-Nov-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905443,1,"ABL","R090799","",3800,NA,NA,NA,"Water","RMB_076","",NA,331.1057,315.88312,0,"","PSTOX I","95191-B","T6-X2X-R2","Hand","water","","","3-Nov-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905444,1,"ABL","R090799","",3800,NA,NA,NA,"Water","RMB_076","",NA,308.65354,293.53457,0,"","PSTOX I","95191-B","T6-X2X-R3","Hand","water","","","3-Nov-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905445,1,"ABL","R090799","",3800,NA,NA,NA,"Water","RMB_076","",NA,823.57234,743.38121,0,"","PSTOX I","95191-B","T6-SOR","Hand","water","","","3-Nov-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905446,1,"ABL","R062999","",NA,NA,5.06,5.26,"Sediment","RMB_076","",NA,0.94453,0.94453,443.15,"","PSTOX I","95191-B","T6-X0X","Hand","sediment","","","6-Nov-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
"EVOSTC",905447,1,"ABL","R072699","",NA,NA,18.86,20.21,"Sediment","RMB_076","",NA,12774.38083,12000.64309,134988.8,"","PSTOX I","95191-B","T6-X1X","Hand","sediment","","","6-Nov-98",1998,"LPW","BRADSHAW","NMFS ABL",56.393,-134.713,"EXP","GOOD"
