Sin,depth,Project,FundingSource,projectCode,invest,CollectMethod,matrix,SubMatrix,species,DateCollected,Year,location,sampler,agency,LAT,LONG,SampleType,QCERROR,comment
20111045,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z4-4,Grab,SEDIMENT,,,02-Jun-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65,-147.9166667,ENV,,
20111101,,Bioremediation/PWS,EVOSTC,11100836,SM006B-InjA-1-Top,Grab,SEDIMENT,,,05-Jun-11,2011,SMITI,Wrenn Brian,Temple Unive,60.55,-147.3833333,ENV,,
20111102,,Bioremediation/PWS,EVOSTC,11100836,SM006B-InjA-1-Bottom,Grab,SEDIMENT,,,05-Jun-11,2011,SMITI,Wrenn Brian,Temple Unive,60.55,-147.3833333,ENV,,
20111103,,Bioremediation/PWS,EVOSTC,11100836,SM006B-InjA-3-Top,Grab,SEDIMENT,,,05-Jun-11,2011,SMITI,Wrenn Brian,Temple Unive,60.55,-147.3833333,ENV,,
20111104,,Bioremediation/PWS,EVOSTC,11100836,SM006B-InjaA-3-Bottom,Grab,SEDIMENT,,,05-Jun-11,2011,SMITI,Wrenn Brian,Temple Unive,60.55,-147.3833333,ENV,,
20111105,,Bioremediation/PWS,EVOSTC,11100836,SM006B-InjB-2-Top,Grab,SEDIMENT,,,05-Jun-11,2011,SMITI,Wrenn Brian,Temple Unive,60.55,-147.3833333,ENV,,
20111106,,Bioremediation/PWS,EVOSTC,11100836,SM006B-InjB-2-Bottom,Grab,SEDIMENT,,,05-Jun-11,2011,SMITI,Wrenn Brian,Temple Unive,60.55,-147.3833333,ENV,,
20111107,,Bioremediation/PWS,EVOSTC,11100836,SM006B-InjB-4-Top,Grab,SEDIMENT,,,05-Jun-11,2011,SMITI,Wrenn Brian,Temple Unive,60.55,-147.3833333,ENV,,
20111108,,Bioremediation/PWS,EVOSTC,11100836,SM006B-InjB-4-Bottom,Grab,SEDIMENT,,,05-Jun-11,2011,SMITI,Wrenn Brian,Temple Unive,60.55,-147.3833333,ENV,,
20111201,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z1-1,Grab,SEDIMENT,,,13-Aug-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111202,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z1-7,Grab,SEDIMENT,,,13-Aug-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111203,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z2-1,Grab,SEDIMENT,,,13-Aug-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111204,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z2-7,Grab,SEDIMENT,,,13-Aug-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111205,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z3-1,Grab,SEDIMENT,,,13-Aug-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111206,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z3-7,Grab,SEDIMENT,,,13-Aug-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111207,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z4-1,Grab,SEDIMENT,,,13-Aug-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111208,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z4-7,Grab,SEDIMENT,,,13-Aug-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111209,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z1-1,Grab,SEDIMENT,,,11-Aug-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111210,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z1-7,Grab,SEDIMENT,,,11-Aug-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111211,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z2-1,Grab,SEDIMENT,,,11-Aug-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111212,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z2-7,Grab,SEDIMENT,,,11-Aug-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111213,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z3-1,Grab,SEDIMENT,,,11-Aug-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111214,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z3-7,Grab,SEDIMENT,,,11-Aug-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111215,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z4-1,Grab,SEDIMENT,,,11-Aug-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111216,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z4-7,Grab,SEDIMENT,,,11-Aug-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111217,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z1-12,Grab,SEDIMENT,,,09-Aug-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111218,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z1-31,Grab,SEDIMENT,,,09-Aug-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111219,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z2-12,Grab,SEDIMENT,,,09-Aug-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111220,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z2-31,Grab,SEDIMENT,,,09-Aug-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111221,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z3-12,Grab,SEDIMENT,,,09-Aug-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111222,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z3-31,Grab,SEDIMENT,,,09-Aug-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111223,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z4-12,Grab,SEDIMENT,,,09-Aug-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111224,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z4-31,Grab,SEDIMENT,,,09-Aug-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111225,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z1-1,Grab,SEDIMENT,,,15-Aug-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111226,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z1-7,Grab,SEDIMENT,,,15-Aug-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111227,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z2-1,Grab,SEDIMENT,,,15-Aug-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111228,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z2-7,Grab,SEDIMENT,,,15-Aug-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111229,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z3-1,Grab,SEDIMENT,,,15-Aug-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111230,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z3-7,Grab,SEDIMENT,,,15-Aug-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111231,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z4-1,Grab,SEDIMENT,,,15-Aug-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111232,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z4-7,Grab,SEDIMENT,,,15-Aug-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111301,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z1-11,Grab,SEDIMENT,,,08-Sep-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111302,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z1-28,Grab,SEDIMENT,,,08-Sep-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111303,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z2-11,Grab,SEDIMENT,,,08-Sep-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111304,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z3-11,Grab,SEDIMENT,,,08-Sep-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111305,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z2-28,Grab,SEDIMENT,,,08-Sep-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111306,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z3-28,Grab,SEDIMENT,,,08-Sep-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111307,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z4-11,Grab,SEDIMENT,,,08-Sep-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111308,,Bioremediation/PWS,EVOSTC,11100836,EL056C-Z4-28,Grab,SEDIMENT,,,08-Sep-11,2011,ELEAI,Wrenn Brian,Temple Unive,60.5505,-147.5791667,ENV,,
20111309,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z1-3,Grab,SEDIMENT,,,10-Sep-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111310,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z1-5,Grab,SEDIMENT,,,10-Sep-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111311,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z2-3,Grab,SEDIMENT,,,10-Sep-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111312,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z2-5,Grab,SEDIMENT,,,10-Sep-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111313,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z3-3,Grab,SEDIMENT,,,10-Sep-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111314,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z3-5,Grab,SEDIMENT,,,10-Sep-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111315,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z4-3,Grab,SEDIMENT,,,10-Sep-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111316,,Bioremediation/PWS,EVOSTC,11100836,LA015E-Z4-5,Grab,SEDIMENT,,,10-Sep-11,2011,LATOI,Wrenn Brian,Temple Unive,60.06,-147.817,ENV,,
20111317,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z1-3,Grab,SEDIMENT,,,11-Sep-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111318,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z1-5,Grab,SEDIMENT,,,11-Sep-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111319,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z2-3,Grab,SEDIMENT,,,11-Sep-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111320,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z2-5,Grab,SEDIMENT,,,11-Sep-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111321,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z3-3,Grab,SEDIMENT,,,11-Sep-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111322,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z3-5,Grab,SEDIMENT,,,11-Sep-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111323,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z4-3,Grab,SEDIMENT,,,11-Sep-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111324,,Bioremediation/PWS,EVOSTC,11100836,SM006B-Z4-5,Grab,SEDIMENT,,,11-Sep-11,2011,SMITI,Wrenn Brian,Temple Unive,60.52783333,-147.385,ENV,,
20111325,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z1-3,Grab,SEDIMENT,,,14-Sep-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111326,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z1-5,Grab,SEDIMENT,,,14-Sep-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111327,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z2-3,Grab,SEDIMENT,,,14-Sep-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111328,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z2-5,Grab,SEDIMENT,,,14-Sep-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111329,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z3-3,Grab,SEDIMENT,,,14-Sep-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111330,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z3-5,Grab,SEDIMENT,,,14-Sep-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111331,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z4-3,Grab,SEDIMENT,,,14-Sep-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20111332,,Bioremediation/PWS,EVOSTC,11100836,PWS3A44-Z4-5,Grab,SEDIMENT,,,14-Sep-11,2011,PERRI,Wrenn Brian,Temple Unive,60.65666667,-147.931,ENV,,
20120301,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z1-1,,oil,,,03-Jun-12,2012,SMITI,Wrenn,,60.52776,-147.38504,,,
20120302,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z1-6,,oil,,,03-Jun-12,2012,SMITI,Wrenn,,60.52728,-147.38507,,,
20120303,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z2-1,,oil,,,03-Jun-12,2012,SMITI,Wrenn,,60.52778,-147.38506,,,
20120304,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z2-6,,oil,,,03-Jun-12,2012,SMITI,Wrenn,,60.52778,-147.38507,,,
20120305,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z3-1,,oil,,,03-Jun-12,2012,SMITI,Wrenn,,60.5278,-147.38506,,,
20120306,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z3-6,,oil,,,03-Jun-12,2012,SMITI,Wrenn,,60.52782,-147.38509,,,
20120307,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z4-1,,oil,,,03-Jun-12,2012,SMITI,Wrenn,,60.52782,-147.38507,,,
20120308,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z4-6,,oil,,,02-Jun-12,2012,SMITI,Wrenn,,60.52783,-147.38509,,,
20120309,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z1-L-4,,oil,,,01-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120310,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z1-L-10,,oil,,,01-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120311,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z2-L-4,,oil,,,01-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120312,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z2-L-10,,oil,,,01-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120313,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z3-L-4,,oil,,,01-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120314,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z3-L-10,,oil,,,01-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120315,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z4-L-4,,oil,,,01-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120316,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z4-L-10,,oil,,,01-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120317,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z5-L-4,,oil,,,01-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120318,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z5-L-10,,oil,,,01-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120319,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z1-R-3,,oil,,,02-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120320,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z1-R-13,,oil,,,02-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120321,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z2-R-3,,oil,,,02-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120322,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z2-R-13,,oil,,,02-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120323,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z3-R-3,,oil,,,02-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120324,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z3-R-13,,oil,,,02-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120325,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z4-R-3,,oil,,,02-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120326,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z4-R-13,,oil,,,02-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120327,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z5-R-3,,oil,,,02-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120328,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z5-R-13,,oil,,,02-Jun-12,2012,ELEAI,Wrenn,,60.5505,-147.57948,,,
20120401,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z1-6,,oil,,,05-Jul-12,2012,ELEAI,Wrenn,,60.5507,-147.5796,,,
20120402,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z1-10,,oil,,,05-Jul-12,2012,ELEAI,Wrenn,,60.5505,-147.5796,,,
20120403,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z2-6,,oil,,,05-Jul-12,2012,ELEAI,Wrenn,,60.5505,-147.5796,,,
20120404,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z2-10,,oil,,,05-Jul-12,2012,ELEAI,Wrenn,,60.5505,-147.5796,,,
20120405,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z3-6,,oil,,,05-Jul-12,2012,ELEAI,Wrenn,,60.5505,-147.5796,,,
20120406,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z3-10,,oil,,,05-Jul-12,2012,ELEAI,Wrenn,,60.5505,-147.5796,,,
20120407,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z4-6,,oil,,,05-Jul-12,2012,ELEAI,Wrenn,,60.5505,-147.5796,,,
20120408,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z4-10,,oil,,,05-Jul-12,2012,ELEAI,Wrenn,,60.5505,-147.5796,,,
20120409,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z5-6,,oil,,,05-Jul-12,2012,ELEAI,Wrenn,,60.5505,-147.5796,,,
20120410,,Bioremediation/PWS,EVOSTC,11100836,EL056C  Z5-10,,oil,,,05-Jul-12,2012,ELEAI,Wrenn,,60.5505,-147.5796,,,
20120411,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z1-4,,oil,,,04-Jul-12,2012,SMITI,Wrenn,,60.5278,-147.3851,,,
20120412,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z1-7,,oil,,,04-Jul-12,2012,SMITI,Wrenn,,60.5278,-147.3851,,,
20120413,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z2-4,,oil,,,04-Jul-12,2012,SMITI,Wrenn,,60.5278,-147.3851,,,
20120414,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z2-7,,oil,,,04-Jul-12,2012,SMITI,Wrenn,,60.5278,-147.3851,,,
20120415,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z3-4,,oil,,,04-Jul-12,2012,SMITI,Wrenn,,60.5278,-147.3851,,,
20120416,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z3-7,,oil,,,04-Jul-12,2012,SMITI,Wrenn,,60.5278,-147.3851,,,
20120417,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z4-4,,oil,,,04-Jul-12,2012,SMITI,Wrenn,,60.5278,-147.3851,,,
20120418,,Bioremediation/PWS,EVOSTC,11100836,SM006B  Z4-7,,oil,,,04-Jul-12,2012,SMITI,Wrenn,,60.5278,-147.3851,,,
20120701,,Lingering oil-GOA,EVOSTC,11100112,Field Blank,,PEMD,,,07-Jul-12,2012,KIUKP,Irvine Gail,USGS,58.59683333,-153.5531167,BLANK,,
20120702,,Lingering oil-GOA,EVOSTC,11100112,Field Blank,,PEMD,,,07-Jul-12,2012,CDOUG,Irvine Gail,USGS,58.87841667,-153.29465,BLANK,,
20120703,,Lingering oil-GOA,EVOSTC,11100112,Field Blank,,PEMD,,,07-Jul-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,BLANK,,
20120704,,Lingering oil-GOA,EVOSTC,11100112,Puck 1-CD-0,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120705,,Lingering oil-GOA,EVOSTC,11100112,Puck 2-CD-0,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120706,,Lingering oil-GOA,EVOSTC,11100112,Puck 3-CD-0,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120707,,Lingering oil-GOA,EVOSTC,11100112,Puck 4-CD-0,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120708,,Lingering oil-GOA,EVOSTC,11100112,Puck 5-CD-0,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120709,,Lingering oil-GOA,EVOSTC,11100112,Puck 6-CD-0,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120710,,Lingering oil-GOA,EVOSTC,11100112,Puck 7-CD-0,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120711,,Lingering oil-GOA,EVOSTC,11100112,Puck 8-CD-0,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120712,,Lingering oil-GOA,EVOSTC,11100112,Puck 9-CD-0,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120713,,Lingering oil-GOA,EVOSTC,11100112,Puck 10-CD-0,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120714,,Lingering oil-GOA,EVOSTC,11100112,Puck 1-CD-C,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120715,,Lingering oil-GOA,EVOSTC,11100112,Puck 2-CD-C,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120716,,Lingering oil-GOA,EVOSTC,11100112,Puck 3-CD-C,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120717,,Lingering oil-GOA,EVOSTC,11100112,Puck 4-CD-C,,PEMD,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120718,,Lingering oil-GOA,EVOSTC,11100112,Oiled seds-CD-0,spoon,sediment,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120720,,Lingering oil-GOA,EVOSTC,11100112,Oiled sed-CD-0,spoon,sediment,,,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120721,,Lingering oil-GOA,EVOSTC,11100112,Mussels-CD,hand,tissue,WHOLE,MUSS,03-Aug-12,2012,CDOUG,Irvine Gail,USGS,58.88175,-153.2949833,ENV,,
20120723,,Lingering oil-GOA,EVOSTC,11100112,Puck-1-Ki-0,,PEMD,,,04-Aug-12,2012,KIUKP,Irvine Gail,USGS,58.59683333,-153.55315,ENV,,
20120724,,Lingering oil-GOA,EVOSTC,11100112,Puck 2-KI-0,,PEMD,,,04-Aug-12,2012,KIUKP,Irvine Gail,USGS,58.59683333,-153.55315,ENV,,
20120725,,Lingering oil-GOA,EVOSTC,11100112,Puck 3-KI-0,,PEMD,,,04-Aug-12,2012,KIUKP,Irvine Gail,USGS,58.59683333,-153.55315,ENV,,
20120726,,Lingering oil-GOA,EVOSTC,11100112,Puck 4-KI-0,,PEMD,,,04-Aug-12,2012,KIUKP,Irvine Gail,USGS,58.59683333,-153.55315,ENV,,
20120727,,Lingering oil-GOA,EVOSTC,11100112,Puck 5-KI-0,,PEMD,,,04-Aug-12,2012,KIUKP,Irvine Gail,USGS,58.59683333,-153.55315,ENV,,
20120728,,Lingering oil-GOA,EVOSTC,11100112,Puck 6-KI-0,,PEMD,,,04-Aug-12,2012,KIUKP,Irvine Gail,USGS,58.59683333,-153.55315,ENV,,
20120729,,Lingering oil-GOA,EVOSTC,11100112,Puck 7-KI-0,,PEMD,,,04-Aug-12,2012,KIUKP,Irvine Gail,USGS,58.59683333,-153.55315,ENV,,
20120730,,Lingering oil-GOA,EVOSTC,11100112,Puck 8-KI-0,,PEMD,,,04-Aug-12,2012,KIUKP,Irvine Gail,USGS,58.59683333,-153.55315,ENV,,
